,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.96,"5km SW of Inyokern, CA",-736440585970,1453944761170,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359564,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359564&format=geojson,,,,,reviewed,0,241,ci,3359564,",ci3359564,",",ci,",",origin,phase-data,",7,0.5271,0.59,168,ml,earthquake,"M 4.0 - 5km SW of Inyokern, CA",0,Point,"[-117.8453333, 35.615, 6]",0
0,3.53,"21km W of Westmorland, CA",-736481543090,1453945002670,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359562,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359562&format=geojson,,,,,reviewed,0,192,ci,3359562,",ci3359562,",",ci,",",origin,phase-data,",5,0.9004,0.69,315,ml,earthquake,"M 3.5 - 21km W of Westmorland, CA",1,Point,"[-115.8496667, 33.0538333, 6]",1
0,4.5,"6km NNE of Westmorland, CA",-736519395490,1652112424393,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359561,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359561&format=geojson,,,,,reviewed,0,312,ci,3359561,",ushis1562,iscgemsup898569,ci3359561,",",ushis,iscgemsup,ci,",",impact-text,origin,phase-data,",4,1.095,0.41,289,ml,earthquake,"M 4.5 - 6km NNE of Westmorland, CA",2,Point,"[-115.5946667, 33.0905, 6]",2
0,3.44,"13km NW of Westmorland, CA",-736519719370,1453944515370,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359542,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359542&format=geojson,,,,,reviewed,0,182,ci,3359542,",ci3359542,",",ci,",",origin,phase-data,",3,0.9787,0.61,316,ml,earthquake,"M 3.4 - 13km NW of Westmorland, CA",3,Point,"[-115.7311667, 33.111, 6]",3
0,2.85,"6km NNE of Fontana, CA",-736708747970,1453944068410,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359537,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359537&format=geojson,,,,,reviewed,0,125,ci,3359537,",ci3359537,",",ci,",",origin,phase-data,",5,0.1643,0.35,229,ml,earthquake,"M 2.9 - 6km NNE of Fontana, CA",4,Point,"[-117.4385, 34.1496667, 8.63]",4
0,3.28,"11km NNE of Inyokern, CA",-736711945880,1453944294130,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359533,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359533&format=geojson,,,,,reviewed,0,166,ci,3359533,",ci3359533,",",ci,",",origin,phase-data,",5,0.429,0.44,206,ml,earthquake,"M 3.3 - 11km NNE of Inyokern, CA",5,Point,"[-117.758, 35.7353333, 6]",5
0,2.98,"11km S of Little Lake, CA",-737034210580,1453945230710,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359532,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359532&format=geojson,,,,,reviewed,0,137,ci,3359532,",ci3359532,",",ci,",",origin,phase-data,",4,0.3025,0.07,198,ml,earthquake,"M 3.0 - 11km S of Little Lake, CA",6,Point,"[-117.8846667, 35.8378333, 7.14]",6
0,2.94,"6km NNE of Yorba Linda, CA",-737095266630,1453945230180,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359540,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359540&format=geojson,,,,,reviewed,0,133,ci,3359540,",ci3359540,",",ci,",",origin,phase-data,",4,0.3506,0.11,147,ml,earthquake,"M 2.9 - 6km NNE of Yorba Linda, CA",7,Point,"[-117.7923333, 33.9396667, 14.42]",7
0,3.21,"30km SE of Twentynine Palms, CA",-737170736600,1453944760660,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359527,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359527&format=geojson,,,,,reviewed,0,159,ci,3359527,",ci3359527,",",ci,",",origin,phase-data,",4,1.054,0.53,311,ml,earthquake,"M 3.2 - 30km SE of Twentynine Palms, CA",8,Point,"[-115.8283333, 33.9601667, 6]",8
0,3.19,"35km SE of Twentynine Palms, CA",-737177622620,1453945229690,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3359526,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3359526&format=geojson,,,,,reviewed,0,157,ci,3359526,",ci3359526,",",ci,",",origin,phase-data,",4,1.064,0.41,310,ml,earthquake,"M 3.2 - 35km SE of Twentynine Palms, CA",9,Point,"[-115.7896667, 33.9305, 6]",9
