,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.59,"2km ENE of Hollywood, CA",-618317603840,1454004736810,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3363978,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3363978&format=geojson,,,,,reviewed,0,103,ci,3363978,",ci3363978,",",ci,",",origin,phase-data,",6,0.1167,0.28,269,ml,earthquake,"M 2.6 - 2km ENE of Hollywood, CA",0,Point,"[-118.3015, 34.1043333, 5.23]",0
0,3.07,"3km S of Loma Linda, CA",-618353815110,1454004164190,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366710,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366710&format=geojson,,,,,reviewed,0,145,ci,3366710,",ci3366710,",",ci,",",origin,phase-data,",6,0.1011,0.26,183,ml,earthquake,"M 3.1 - 3km S of Loma Linda, CA",1,Point,"[-117.2575, 34.0183333, 18.69]",1
0,2.61,"3km NNE of El Segundo, CA",-618403865080,1454005008320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366709,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366709&format=geojson,,,,,reviewed,0,105,ci,3366709,",ci3366709,",",ci,",",origin,phase-data,",6,0.2792,0.17,280,ml,earthquake,"M 2.6 - 3km NNE of El Segundo, CA",2,Point,"[-118.4033333, 33.946, 1.79]",2
0,2.86,"19km NNW of Borrego Springs, CA",-618652758410,1454004163700,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366708,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366708&format=geojson,,,,,reviewed,0,126,ci,3366708,",ci3366708,",",ci,",",origin,phase-data,",6,0.322,0.42,268,ml,earthquake,"M 2.9 - 19km NNW of Borrego Springs, CA",3,Point,"[-116.4823333, 33.4028333, 2.47]",3
0,2.64,"11km W of Borrego Springs, CA",-618714157000,1454005280210,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366707,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366707&format=geojson,,,,,reviewed,0,107,ci,3366707,",ci3366707,",",ci,",",origin,phase-data,",3,0.3314,0.26,335,ml,earthquake,"M 2.6 - 11km W of Borrego Springs, CA",4,Point,"[-116.4916667, 33.238, 1]",4
0,3.3,"21km W of Alpaugh, CA",-618985988400,1454005279720,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366704,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366704&format=geojson,,,,,reviewed,0,168,ci,3366704,",ci3366704,",",ci,",",origin,phase-data,",5,1.452,0.65,226,ml,earthquake,"M 3.3 - 21km W of Alpaugh, CA",5,Point,"[-119.716, 35.9056667, 6]",5
0,2.87,"18km E of Santa Ynez, CA",-618987656760,1454004736320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366703,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366703&format=geojson,,,,,reviewed,0,127,ci,3366703,",ci3366703,",",ci,",",origin,phase-data,",3,0.2101,0.23,324,ml,earthquake,"M 2.9 - 18km E of Santa Ynez, CA",6,Point,"[-119.8815, 34.6, 10.06]",6
0,2.94,"8km NE of Thousand Palms, CA",-618988743730,1454004437410,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366702,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366702&format=geojson,,,,,reviewed,0,133,ci,3366702,",ci3366702,",",ci,",",origin,phase-data,",6,0.6797,0.4,245,ml,earthquake,"M 2.9 - 8km NE of Thousand Palms, CA",7,Point,"[-116.3295, 33.8688333, 6]",7
0,2.7,"1km SSW of Yorba Linda, CA",-619001004800,1454005279180,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366701,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366701&format=geojson,,,,,reviewed,0,112,ci,3366701,",ci3366701,",",ci,",",origin,phase-data,",6,0.3829,0.16,189,ml,earthquake,"M 2.7 - 1km SSW of Yorba Linda, CA",8,Point,"[-117.8168333, 33.8838333, 6]",8
0,2.19,"2km WSW of Colton, CA",-619086644390,1454005278690,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366700,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366700&format=geojson,,,,,reviewed,0,74,ci,3366700,",ci3366700,",",ci,",",origin,phase-data,",7,0.07993,0.35,132,ml,quarry blast,"M 2.2 Quarry Blast - 2km WSW of Colton, CA",9,Point,"[-117.3331667, 34.0655, 1.07]",9
