,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.2,"11km ESE of Julian, CA",-767969298650,1453945204600,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360568,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360568&format=geojson,,,,,reviewed,0,158,ci,3360568,",ci3360568,",",ci,",",origin,phase-data,",5,0.4414,0.68,292,ml,earthquake,"M 3.2 - 11km ESE of Julian, CA",0,Point,"[-116.5048333, 33.029, 0.19]",0
0,2.97,"13km NE of Julian, CA",-768008397130,1453944043940,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360565,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360565&format=geojson,,,,,reviewed,0,136,ci,3360565,",ci3360565,",",ci,",",origin,phase-data,",5,0.357,0.66,286,ml,earthquake,"M 3.0 - 13km NE of Julian, CA",1,Point,"[-116.5055, 33.1583333, 6]",1
0,2.42,"11km SW of Morongo Valley, CA",-768129826580,1453945204080,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360560,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360560&format=geojson,,,,,reviewed,0,90,ci,3360560,",ci3360560,",",ci,",",origin,phase-data,",5,0.5798,0.25,272,ml,earthquake,"M 2.4 - 11km SW of Morongo Valley, CA",2,Point,"[-116.6776667, 33.9896667, 6]",2
0,3.21,"7km N of San Jacinto, CA",-768450720890,1453945203580,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360553,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360553&format=geojson,,,,,reviewed,0,159,ci,3360553,",ci3360553,",",ci,",",origin,phase-data,",5,0.3809,0.54,238,ml,earthquake,"M 3.2 - 7km N of San Jacinto, CA",3,Point,"[-116.9508333, 33.8503333, 0.07]",3
0,2.28,"2km ESE of Fullerton, CA",-768614457420,1453945434880,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360547,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360547&format=geojson,,,,,reviewed,0,80,ci,3360547,",ci3360547,",",ci,",",origin,phase-data,",4,0.347,0.27,202,mh,earthquake,"M 2.3 - 2km ESE of Fullerton, CA",4,Point,"[-117.9135, 33.8746667, 6]",4
0,4.16,"34km NNE of Dixon Lane-Meadow Creek, CA",-769145928970,1453945197200,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360536,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360536&format=geojson,,,,,reviewed,0,266,ci,3360536,",ci3360536,",",ci,",",origin,phase-data,",0,0.6193,0.445,351.5,ml,earthquake,"M 4.2 - 34km NNE of Dixon Lane-Meadow Creek, CA",5,Point,"[-118.286, 37.673, 6]",5
0,2.9,"18km N of Yucca Valley, CA",-769154586510,1453944485500,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360535,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360535&format=geojson,,,,,reviewed,0,129,ci,3360535,",ci3360535,",",ci,",",origin,phase-data,",4,0.8194,0.38,292,ml,earthquake,"M 2.9 - 18km N of Yucca Valley, CA",6,Point,"[-116.4468333, 34.2738333, 6]",6
0,2.65,"15km NNW of Yucca Valley, CA",-769292363880,1453944737010,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360533,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360533&format=geojson,,,,,reviewed,0,108,ci,3360533,",ci3360533,",",ci,",",origin,phase-data,",4,0.7761,0.27,290,ml,earthquake,"M 2.7 - 15km NNW of Yucca Valley, CA",7,Point,"[-116.4871667, 34.2373333, 6]",7
0,3.09,"8km NNW of Ocotillo Wells, CA",-769295164030,1453944736530,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360519,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360519&format=geojson,,,,,reviewed,0,147,ci,3360519,",ci3360519,",",ci,",",origin,phase-data,",5,0.6135,0.93,302,ml,earthquake,"M 3.1 - 8km NNW of Ocotillo Wells, CA",8,Point,"[-116.1498333, 33.2125, 6]",8
0,3.1,"12km SE of Ocotillo Wells, CA",-769316266520,1453944485010,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3360512,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3360512&format=geojson,,,,,reviewed,0,148,ci,3360512,",ci3360512,",",ci,",",origin,phase-data,",5,0.7341,0.69,309,ml,earthquake,"M 3.1 - 12km SE of Ocotillo Wells, CA",9,Point,"[-116.0601667, 33.059, 6]",9
