,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.15,"8 km W of Cobb, CA",1693202433430,1693205772052,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73930076,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73930076&format=geojson,1,2,,,automatic,0,71,nc,73930076,",nc73930076,",",nc,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",18,0.03182,0.1,81,md,earthquake,"M 2.2 - 8 km W of Cobb, CA",0,Point,"[-122.8161697, 38.8353348, 3.71]",0
0,2.08,"5 km SW of Carpinteria, CA",1693151961150,1693187024255,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39652458,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39652458&format=geojson,10,3.1,,,automatic,0,70,ci,39652458,",ci39652458,",",ci,",",dyfi,nearby-cities,origin,phase-data,scitech-link,",33,0.07555,0.34,171,ml,earthquake,"M 2.1 - 5 km SW of Carpinteria, CA",1,Point,"[-119.551, 34.3653333, 0.67]",1
0,2.41,"14 km N of Covelo, CA",1693085766490,1693087032937,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73929636,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73929636&format=geojson,,,,,automatic,0,89,nc,73929636,",nc73929636,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",30,0.1538,0.24,50,md,earthquake,"M 2.4 - 14 km N of Covelo, CA",2,Point,"[-123.2508316, 39.921833, -1.04]",2
0,2.25,"40 km S of Qualeys Camp, NV",1693051343860,1693062767075,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73929476,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73929476&format=geojson,,,,,automatic,0,78,nc,73929476,",nc73929476,nn00865076,",",nc,nn,",",nearby-cities,origin,phase-data,scitech-link,",23,0.2861,0.05,148,md,earthquake,"M 2.3 - 40 km S of Qualeys Camp, NV",3,Point,"[-118.6106644, 37.9534988, 4.01]",3
0,2.21,"2 km WNW of Concord, CA",1693029260020,1693115746227,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73929361,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73929361&format=geojson,2,2,,,automatic,0,76,nc,73929361,",nc73929361,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",50,0.05591,0.12,141,md,earthquake,"M 2.2 - 2 km WNW of Concord, CA",4,Point,"[-122.0391693, 37.973999, 16.25]",4
0,2.17,"18 km N of Fillmore, CA",1692975298170,1692975944640,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39650594,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39650594&format=geojson,2,2,,,automatic,0,73,ci,39650594,",ci39650594,",",ci,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",43,0.08535,0.3,39,ml,earthquake,"M 2.2 - 18 km N of Fillmore, CA",5,Point,"[-118.9261667, 34.5645, 10.41]",5
0,3.96,"7 km NW of The Geysers, CA",1692972885620,1693090892547,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73928421,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73928421&format=geojson,36,5.4,4.196,,reviewed,0,261,nc,73928421,",nc73928421,us7000kqyg,",",nc,us,",",dyfi,focal-mechanism,moment-tensor,nearby-cities,origin,phase-data,scitech-link,shakemap,",107,0.001313,0.07,18,mw,earthquake,"M 4.0 - 7 km NW of The Geysers, CA",6,Point,"[-122.8105, 38.8246667, 3.04]",6
0,2.65,"3 km ESE of Carson, CA",1692972807410,1693099539802,,https://earthquake.usgs.gov/earthquakes/eventpage/ci39650530,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci39650530&format=geojson,243,3.8,,,automatic,0,200,ci,39650530,",ci39650530,us7000kqyf,",",ci,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",60,0.05336,0.3,72,ml,earthquake,"M 2.7 - 3 km ESE of Carson, CA",7,Point,"[-118.2518333, 33.8203333, 7.98]",7
0,2.7,"6 km ENE of Round Valley, CA",1692970653020,1693206975040,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73928376,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73928376&format=geojson,5,2.5,,,reviewed,0,113,nc,73928376,",nc73928376,nn00865003,us7000kqy7,",",nc,nn,us,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",31,0.1688,0.06,62,md,earthquake,"M 2.7 - 6 km ENE of Round Valley, CA",8,Point,"[-118.5366667, 37.426, 7.87]",8
0,2,"35 km SE of Mina, Nevada",1692954676065,1692984711876,,https://earthquake.usgs.gov/earthquakes/eventpage/nn00864998,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00864998&format=geojson,,,,,reviewed,0,62,nn,00864998,",nn00864998,",",nn,",",origin,phase-data,",11,0.124,0.1772,87.49,ml,earthquake,"M 2.0 - 35 km SE of Mina, Nevada",9,Point,"[-117.8411, 38.148, 8.4]",9
0,2.85,"2 km SE of The Geysers, CA",1692931666720,1692937994845,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73928241,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73928241&format=geojson,,,,,automatic,0,125,nc,73928241,",nc73928241,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,scitech-link,",56,0.008382,0.1,34,ml,earthquake,"M 2.9 - 2 km SE of The Geysers, CA",10,Point,"[-122.7388306, 38.7598343, 0.58]",10
0,2.08,"5 km ESE of Interlaken, CA",1692930405870,1692937094750,,https://earthquake.usgs.gov/earthquakes/eventpage/nc73928236,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc73928236&format=geojson,,,,,automatic,0,67,nc,73928236,",nc73928236,",",nc,",",nearby-cities,origin,phase-data,scitech-link,",5,0.4019,0.21,198,md,earthquake,"M 2.1 - 5 km ESE of Interlaken, CA",11,Point,"[-121.677002, 36.9404984, 26.42]",11
