,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.78,"20km NNE of Inyokern, CA",-50098321340,1454010912350,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328776&format=geojson,,,,,reviewed,0,119,ci,3328776,",ci3328776,",",ci,",",origin,phase-data,",5,0.09438,0.5,109,mh,earthquake,"M 2.8 - 20km NNE of Inyokern, CA",0,Point,"[-117.7131667, 35.8073333, 4.19]",0
0,2.96,"22km SE of Ocotillo Wells, CA",-50110257480,1454011420900,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328775,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328775&format=geojson,,,,,reviewed,0,135,ci,3328775,",ci3328775,",",ci,",",origin,phase-data,",6,0.7042,0.47,153,ml,earthquake,"M 3.0 - 22km SE of Ocotillo Wells, CA",1,Point,"[-115.9443333, 33.0283333, 6]",1
0,4.9,"24 km NNW of Gabbs, Nevada",-50242732900,1528145025000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis3006,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis3006&format=geojson,,,,,reviewed,0,369,ushis,3006,",ushis3006,",",ushis,",",impact-text,origin,",,,,,mb,earthquake,"M 4.9 - 24 km NNW of Gabbs, Nevada",2,Point,"[-118.05, 39.07, 3]",2
0,3.6,"22km NNW of Tehachapi, CA",-50266024400,1454010911320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328773,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328773&format=geojson,,,,,reviewed,0,199,ci,3328773,",ci3328773,",",ci,",",origin,phase-data,",15,0.3376,0.61,86,ml,earthquake,"M 3.6 - 22km NNW of Tehachapi, CA",3,Point,"[-118.4988333, 35.325, 6]",3
0,3.91,"23km NNW of Tehachapi, CA",-50275821150,1454009621070,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328772,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328772&format=geojson,,,,,reviewed,0,235,ci,3328772,",ci3328772,",",ci,",",origin,phase-data,",14,0.3335,0.39,88,ml,earthquake,"M 3.9 - 23km NNW of Tehachapi, CA",4,Point,"[-118.5185, 35.3305, 6]",4
0,3.48,"38km W of Vandenberg Air Force Base, CA",-50348202630,1454010390090,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328771,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328771&format=geojson,,,,,reviewed,0,186,ci,3328771,",ci3328771,",",ci,",",origin,phase-data,",11,0.8298,0.5,282,ml,earthquake,"M 3.5 - 38km W of Vandenberg Air Force Base, CA",5,Point,"[-120.936, 34.7838333, 6]",5
0,2.53,"6km SW of Big Bear Lake, CA",-50487308020,1454009877460,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328911,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328911&format=geojson,,,,,reviewed,0,98,ci,3328911,",ci3328911,",",ci,",",origin,phase-data,",7,0.4077,0.42,164,ml,earthquake,"M 2.5 - 6km SW of Big Bear Lake, CA",6,Point,"[-116.961, 34.213, 3.85]",6
0,3.17,"17km SSE of Ocotillo Wells, CA",-50519612050,1454010389550,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328909,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328909&format=geojson,,,,,reviewed,0,155,ci,3328909,",ci3328909,",",ci,",",origin,phase-data,",6,0.4613,0.43,152,ml,earthquake,"M 3.2 - 17km SSE of Ocotillo Wells, CA",7,Point,"[-116.0376667, 33.0085, 6]",7
0,2.9,"53km SE of Hawthorne, NV",-50622486370,1454010647260,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328907,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328907&format=geojson,,,,,reviewed,0,129,ci,3328907,",ci3328907,",",ci,",",origin,phase-data,",4,1.113,0.71,344,ml,earthquake,"M 2.9 - 53km SE of Hawthorne, NV",8,Point,"[-118.2191667, 38.1688333, 6]",8
0,2.32,"20km SE of Ocotillo Wells, CA",-50670637940,1454009620530,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328906,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328906&format=geojson,,,,,reviewed,0,83,ci,3328906,",ci3328906,",",ci,",",origin,phase-data,",3,0.6639,0.15,154,mh,earthquake,"M 2.3 - 20km SE of Ocotillo Wells, CA",9,Point,"[-115.9885, 33.012, 6]",9
0,2.42,"19km SE of Ocotillo Wells, CA",-50671202660,1454009876990,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328905,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328905&format=geojson,,,,,reviewed,0,90,ci,3328905,",ci3328905,",",ci,",",origin,phase-data,",4,0.6559,0.34,154,mh,earthquake,"M 2.4 - 19km SE of Ocotillo Wells, CA",10,Point,"[-115.9983333, 33.0103333, 6]",10
0,2.65,"3km SSE of Valencia, CA",-50677471170,1454011172340,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328904,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328904&format=geojson,,,,,reviewed,0,108,ci,3328904,",ci3328904,",",ci,",",origin,phase-data,",8,0.2813,0.54,144,ml,earthquake,"M 2.7 - 3km SSE of Valencia, CA",11,Point,"[-118.5561667, 34.435, 6]",11
0,4.04,"14km ENE of Borrego Springs, CA",-50841184870,1454010388970,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328899,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328899&format=geojson,,,,,reviewed,0,251,ci,3328899,",ci3328899,",",ci,",",origin,phase-data,",10,0.5223,0.52,108,ml,earthquake,"M 4.0 - 14km ENE of Borrego Springs, CA",12,Point,"[-116.2405, 33.3148333, 6]",12
0,5.25,"102 km NNW of Rachel, Nevada",-50841483210,1651012422350,,https://earthquake.usgs.gov/earthquakes/eventpage/iscgem822523,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=iscgem822523&format=geojson,,,,,reviewed,0,424,iscgem,822523,",ushis3004,iscgem822523,",",ushis,iscgem,",",impact-text,origin,",,,,,mw,earthquake,"M 5.3 - 102 km NNW of Rachel, Nevada",13,Point,"[-116.192, 38.493, 10]",13
0,3.19,"3km SW of Malibu, CA",-50905926240,1454011171320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328897,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328897&format=geojson,,,,,reviewed,0,157,ci,3328897,",ci3328897,",",ci,",",origin,phase-data,",11,0.5712,0.55,175,ml,earthquake,"M 3.2 - 3km SW of Malibu, CA",14,Point,"[-118.8328333, 33.9913333, 6]",14
0,3.06,"17km SE of Ocotillo Wells, CA",-50923528390,1454009876460,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328896,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328896&format=geojson,,,,,reviewed,0,144,ci,3328896,",ci3328896,",",ci,",",origin,phase-data,",4,0.6558,0.27,151,ml,earthquake,"M 3.1 - 17km SE of Ocotillo Wells, CA",15,Point,"[-116.0126667, 33.0301667, 6]",15
0,2.73,"18km ENE of Arvin, CA",-50924811170,1454009620040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328895&format=geojson,,,,,reviewed,0,115,ci,3328895,",ci3328895,",",ci,",",origin,phase-data,",8,0.4213,0.48,166,ml,earthquake,"M 2.7 - 18km ENE of Arvin, CA",16,Point,"[-118.6425, 35.2636667, 6]",16
0,2.13,"20km NW of Tehachapi, CA",-50924838930,1459555828905,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328892,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328892&format=geojson,,,,,reviewed,0,70,ci,3328892,",ci3328892,",",ci,",",nearby-cities,origin,phase-data,",6,0.3941,0.28,152,mh,earthquake,"M 2.1 - 20km NW of Tehachapi, CA",17,Point,"[-118.5776667, 35.277, 6]",17
0,3.14,"12km S of Ocotillo Wells, CA",-51047742380,1454010646760,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328891,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328891&format=geojson,,,,,reviewed,0,152,ci,3328891,",ci3328891,",",ci,",",origin,phase-data,",5,0.5703,0.52,144,ml,earthquake,"M 3.1 - 12km S of Ocotillo Wells, CA",18,Point,"[-116.1426667, 33.0368333, 6]",18
0,2.81,"36km SW of Stovepipe Wells, CA",-51189291420,1454009875440,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328888,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328888&format=geojson,,,,,reviewed,0,121,ci,3328888,",ci3328888,",",ci,",",origin,phase-data,",6,0.5008,0.39,197,ml,earthquake,"M 2.8 - 36km SW of Stovepipe Wells, CA",19,Point,"[-117.4606667, 36.4055, 6]",19
0,4.27,"66km ENE of Beatty, NV",-51274799510,1454011168310,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3342135,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3342135&format=geojson,,,,,reviewed,0,281,ci,3342135,",ci3342135,",",ci,",",origin,phase-data,",15,1.737,0.64,256,ml,nuclear explosion,"M 4.3 Nuclear Explosion - 66km ENE of Beatty, NV",20,Point,"[-116.0588333, 37.12, 0.5]",20
0,3.74,"78km WNW of Alamo, NV",-51436733970,1454010388440,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328886,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328886&format=geojson,,,,,reviewed,0,215,ci,3328886,",ci3328886,",",ci,",",origin,phase-data,",6,1.821,0.49,301,ml,earthquake,"M 3.7 - 78km WNW of Alamo, NV",21,Point,"[-116.0253333, 37.5295, 6]",21
0,2.61,"8km N of Big Bear Lake, CA",-51539476890,1454010646270,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328884,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328884&format=geojson,,,,,reviewed,0,105,ci,3328884,",ci3328884,",",ci,",",origin,phase-data,",8,0.4954,0.34,114,ml,earthquake,"M 2.6 - 8km N of Big Bear Lake, CA",22,Point,"[-116.9236667, 34.3185, 6]",22
0,2.79,"10km ENE of Borrego Springs, CA",-51600367200,1454009619550,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328880,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328880&format=geojson,,,,,reviewed,0,120,ci,3328880,",ci3328880,",",ci,",",origin,phase-data,",6,0.4937,0.61,109,ml,earthquake,"M 2.8 - 10km ENE of Borrego Springs, CA",23,Point,"[-116.2781667, 33.2883333, 6]",23
0,2.74,"20km ESE of Anza, CA",-51701744630,1454010129050,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328879,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328879&format=geojson,,,,,reviewed,0,116,ci,3328879,",ci3328879,",",ci,",",origin,phase-data,",7,0.3394,0.31,123,ml,earthquake,"M 2.7 - 20km ESE of Anza, CA",24,Point,"[-116.4798333, 33.4665, 3.13]",24
0,2.59,"12km WNW of Big Bear Lake, CA",-51774683230,1454011420380,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328877,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328877&format=geojson,,,,,reviewed,0,103,ci,3328877,",ci3328877,",",ci,",",origin,phase-data,",9,0.4141,0.66,159,ml,earthquake,"M 2.6 - 12km WNW of Big Bear Lake, CA",25,Point,"[-117.026, 34.29, 0.07]",25
0,2.98,"13km SSW of Lucerne Valley, CA",-51774803360,1454010910300,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328875,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328875&format=geojson,,,,,reviewed,0,137,ci,3328875,",ci3328875,",",ci,",",origin,phase-data,",7,0.4487,0.42,159,ml,earthquake,"M 3.0 - 13km SSW of Lucerne Valley, CA",26,Point,"[-117.0325, 34.3415, 6]",26
0,3.04,"13km NW of Big Bear Lake, CA",-51774837890,1454011419870,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328874,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328874&format=geojson,,,,,reviewed,0,142,ci,3328874,",ci3328874,",",ci,",",origin,phase-data,",11,0.4332,0.26,107,ml,earthquake,"M 3.0 - 13km NW of Big Bear Lake, CA",27,Point,"[-117.0255, 34.316, 1.69]",27
0,2.86,"1km SSE of Salton City, CA",-51801687930,1454011419340,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328872,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328872&format=geojson,,,,,reviewed,0,126,ci,3328872,",ci3328872,",",ci,",",origin,phase-data,",5,0.4905,0.61,122,ml,earthquake,"M 2.9 - 1km SSE of Salton City, CA",28,Point,"[-115.952, 33.2913333, 6]",28
0,2.14,"9km SSE of Rancho Palos Verdes, CA",-51802076120,1454010645310,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328871,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328871&format=geojson,,,,,reviewed,0,70,ci,3328871,",ci3328871,",",ci,",",origin,phase-data,",3,0.4963,0.19,327,mh,earthquake,"M 2.1 - 9km SSE of Rancho Palos Verdes, CA",29,Point,"[-118.3498333, 33.6736667, 6]",29
0,3.51,"18km SE of Ocotillo Wells, CA",-51808436420,1454011170820,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328870,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328870&format=geojson,,,,,reviewed,0,190,ci,3328870,",ci3328870,",",ci,",",origin,phase-data,",6,0.4444,0.46,153,ml,earthquake,"M 3.5 - 18km SE of Ocotillo Wells, CA",30,Point,"[-116.0123333, 33.0126667, 6]",30
0,3.01,"19km SSE of Ocotillo Wells, CA",-51906712540,1454010909310,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328868,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328868&format=geojson,,,,,reviewed,0,139,ci,3328868,",ci3328868,",",ci,",",origin,phase-data,",5,0.6312,0.43,154,ml,earthquake,"M 3.0 - 19km SSE of Ocotillo Wells, CA",31,Point,"[-116.026, 33.0011667, 6]",31
0,3.54,"12km ESE of Ocotillo Wells, CA",-51975494240,1454009874470,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328866,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328866&format=geojson,,,,,reviewed,0,193,ci,3328866,",ci3328866,",",ci,",",origin,phase-data,",6,0.4944,0.54,140,ml,earthquake,"M 3.5 - 12km ESE of Ocotillo Wells, CA",32,Point,"[-116.0021667, 33.1145, 6]",32
0,2.7,"15km NE of Barstow, CA",-52010299480,1454011170320,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3328827,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3328827&format=geojson,,,,,reviewed,0,112,ci,3328827,",ci3328827,",",ci,",",origin,phase-data,",6,0.3181,0.46,188,ml,earthquake,"M 2.7 - 15km NE of Barstow, CA",33,Point,"[-116.905, 34.9935, 6]",33
