,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.78,"7km ENE of Johannesburg, CA",-862859020760,1453944680740,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366065,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366065&format=geojson,,,,,reviewed,0,220,ci,3366065,",ci3366065,",",ci,",",origin,phase-data,",5,1.239,0.52,180,ml,earthquake,"M 3.8 - 7km ENE of Johannesburg, CA",0,Point,"[-117.5638333, 35.3965, 6]",0
0,3.5,"36km NE of Dixon Lane-Meadow Creek, CA",-863242418520,1453944218470,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366064,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366064&format=geojson,,,,,reviewed,0,188,ci,3366064,",ci3366064,",",ci,",",origin,phase-data,",2,0.6014,0.31,348,ml,earthquake,"M 3.5 - 36km NE of Dixon Lane-Meadow Creek, CA",1,Point,"[-118.1818333, 37.6555, 6]",1
0,3.99,"12km W of Morongo Valley, CA",-863434846620,1453944218040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366062,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366062&format=geojson,,,,,reviewed,0,245,ci,3366062,",ci3366062,",",ci,",",origin,phase-data,",4,0.5594,0.26,283,ml,earthquake,"M 4.0 - 12km W of Morongo Valley, CA",2,Point,"[-116.7063333, 34.058, 6]",2
0,4.03,"29km N of Dixon Lane-Meadow Creek, CA",-863482997480,1453944679710,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366061,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366061&format=geojson,,,,,reviewed,0,250,ci,3366061,",ci3366061,",",ci,",",origin,phase-data,",4,0.6219,0.5,324,ml,earthquake,"M 4.0 - 29km N of Dixon Lane-Meadow Creek, CA",3,Point,"[-118.4671667, 37.6478333, 6]",3
0,3.82,"32km N of Dixon Lane-Meadow Creek, CA",-863598806770,1453944679220,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366060,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366060&format=geojson,,,,,reviewed,0,224,ci,3366060,",ci3366060,",",ci,",",origin,phase-data,",3,0.6408,0.55,351,ml,earthquake,"M 3.8 - 32km N of Dixon Lane-Meadow Creek, CA",4,Point,"[-118.4243333, 37.6771667, 6]",4
0,3.85,"36km NNW of Dixon Lane-Meadow Creek, CA",-863610619870,1453944925680,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366059,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366059&format=geojson,,,,,reviewed,0,228,ci,3366059,",ci3366059,",",ci,",",origin,phase-data,",3,0.6801,0.77,348,ml,earthquake,"M 3.9 - 36km NNW of Dixon Lane-Meadow Creek, CA",5,Point,"[-118.501, 37.7003333, 6]",5
0,3.76,"25km N of Dixon Lane-Meadow Creek, CA",-863614089860,1453943994610,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366058,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366058&format=geojson,,,,,reviewed,0,218,ci,3366058,",ci3366058,",",ci,",",origin,phase-data,",3,0.5871,0.31,345,ml,earthquake,"M 3.8 - 25km N of Dixon Lane-Meadow Creek, CA",6,Point,"[-118.471, 37.61, 6]",6
0,3.36,"14km NNE of Thousand Palms, CA",-863630963190,1453943994120,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366057,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366057&format=geojson,,,,,reviewed,0,174,ci,3366057,",ci3366057,",",ci,",",origin,phase-data,",4,0.8714,0.32,295,ml,earthquake,"M 3.4 - 14km NNE of Thousand Palms, CA",7,Point,"[-116.3293333, 33.9355, 6]",7
0,2.75,"19km ESE of Santa Barbara Is., CA",-863665117210,1453945151710,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366056,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366056&format=geojson,,,,,reviewed,0,116,ci,3366056,",ci3366056,",",ci,",",origin,phase-data,",5,0.9634,0.28,287,ml,earthquake,"M 2.8 - 19km ESE of Santa Barbara Is., CA",8,Point,"[-118.8826667, 33.387, 6]",8
0,3.62,"9km ENE of Villa Park, CA",-863683368410,1453944678730,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3366055,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3366055&format=geojson,,,,,reviewed,0,202,ci,3366055,",ci3366055,",",ci,",",origin,phase-data,",6,0.3266,0.38,153,ml,earthquake,"M 3.6 - 9km ENE of Villa Park, CA",9,Point,"[-117.7198333, 33.8361667, 6]",9
