,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2,"1km ESE of Irwindale, CA",1338504266530,1457711617517,,https://earthquake.usgs.gov/earthquakes/eventpage/ci15157329,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci15157329&format=geojson,,,,,reviewed,0,62,ci,15157329,",ci15157329,",",ci,",",nearby-cities,origin,phase-data,",49,0.04323,0.12,56,ml,earthquake,"M 2.0 - 1km ESE of Irwindale, CA",0,Point,"[-117.9275, 34.103, 13.265]",0
0,2.67,"1km ESE of Irwindale, CA",1338504077310,1658621962164,,https://earthquake.usgs.gov/earthquakes/eventpage/ci15157321,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci15157321&format=geojson,14,2.7,,,reviewed,0,113,ci,15157321,",ci15157321,usp000jm6b,",",ci,us,",",dyfi,impact-text,nearby-cities,origin,phase-data,",81,0.04624,0.18,28,ml,earthquake,"M 2.7 - 1km ESE of Irwindale, CA",1,Point,"[-117.9238333, 34.105, 12.916]",1
0,2.01,"22km ESE of Julian, CA",1338499910120,1457711615758,,https://earthquake.usgs.gov/earthquakes/eventpage/ci15157289,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci15157289&format=geojson,,,,,reviewed,0,62,ci,15157289,",ci15157289,",",ci,",",nearby-cities,origin,phase-data,",32,0.1147,0.21,96,ml,earthquake,"M 2.0 - 22km ESE of Julian, CA",2,Point,"[-116.382, 33.0018333, 9.214]",2
0,2.86,"17 km NE of Swall Meadows, California",1338476073150,1530304747666,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71794166,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71794166&format=geojson,,,,,reviewed,0,126,nc,71794166,",nc71794166,ci15157145,nn00377827,",",nc,ci,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",46,0.05405,0.06,56,md,earthquake,"M 2.9 - 17 km NE of Swall Meadows, California",3,Point,"[-118.481, 37.5928333, 8.486]",3
0,2.4,"1 km NNW of Aspen Springs, California",1338467816900,1530304747490,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71794156,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71794156&format=geojson,,,,,reviewed,0,89,nc,71794156,",nc71794156,ci15157105,nn00377818,",",nc,ci,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",47,0.08559,0.06,71,md,earthquake,"M 2.4 - 1 km NNW of Aspen Springs, California",4,Point,"[-118.7201667, 37.5668333, 3.643]",4
0,3.51,"27km NW of San Clemente Is. (NW tip), CA",1338446575830,1659781345505,,https://earthquake.usgs.gov/earthquakes/eventpage/ci15157065,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci15157065&format=geojson,35,4.1,,,reviewed,0,204,ci,15157065,",ci15157065,usp000jm5h,",",ci,us,",",dyfi,impact-text,nearby-cities,origin,phase-data,",22,0.3098,0.14,147,ml,earthquake,"M 3.5 - 27km NW of San Clemente Is. (NW tip), CA",5,Point,"[-118.8333333, 33.1758333, 5.031]",5
0,2.36,"10 km W of Cobb, California",1338442284250,1658621650697,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71794001,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71794001&format=geojson,4,2.5,,,reviewed,0,87,nc,71794001,",nc71794001,",",nc,",",dyfi,focal-mechanism,nearby-cities,origin,phase-data,",78,0.001802,0.06,22,md,earthquake,"M 2.4 - 10 km W of Cobb, California",6,Point,"[-122.8375, 38.8396667, 1.623]",6
0,2.13,"28km ENE of Barstow, CA",1338434091780,1457672736239,,https://earthquake.usgs.gov/earthquakes/eventpage/ci15156993,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci15156993&format=geojson,,,,,reviewed,0,70,ci,15156993,",ci15156993,",",ci,",",nearby-cities,origin,phase-data,",33,0.2375,0.2,47,ml,earthquake,"M 2.1 - 28km ENE of Barstow, CA",7,Point,"[-116.7221667, 34.9493333, 1.812]",7
0,2.13,"28 km ENE of Lee Vining, California",1338433044750,1530304751374,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71793946,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71793946&format=geojson,,,,,reviewed,0,70,nc,71793946,",nc71793946,ci15156969,nn00377794,",",nc,ci,nn,",",focal-mechanism,nearby-cities,origin,phase-data,",48,0.03694,0.08,95,md,earthquake,"M 2.1 - 28 km ENE of Lee Vining, California",8,Point,"[-118.8171667, 38.0423333, 3.425]",8
0,2.5,"4 km WNW of Cobb, California",1338432635890,1485556603340,,https://earthquake.usgs.gov/earthquakes/eventpage/nc71793936,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc71793936&format=geojson,,,,,reviewed,0,96,nc,71793936,",nc71793936,",",nc,",",focal-mechanism,nearby-cities,origin,phase-data,",79,0.006306,0.07,39,md,earthquake,"M 2.5 - 4 km WNW of Cobb, California",9,Point,"[-122.7738333, 38.837, 2.059]",9
