,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.37,"13km E of Ocotillo Wells, CA",-136804956200,1454009538000,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330499,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330499&format=geojson,,,,,reviewed,0,175,ci,3330499,",ci3330499,",",ci,",",origin,phase-data,",4,0.6436,0.43,280,ml,earthquake,"M 3.4 - 13km E of Ocotillo Wells, CA",0,Point,"[-115.997, 33.1361667, 6]",0
0,3.39,"14km N of Ocotillo Wells, CA",-136867609050,1454009537510,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330497,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330497&format=geojson,,,,,reviewed,0,177,ci,3330497,",ci3330497,",",ci,",",origin,phase-data,",3,0.6134,0.56,262,ml,earthquake,"M 3.4 - 14km N of Ocotillo Wells, CA",1,Point,"[-116.1516667, 33.2673333, 6]",1
0,2.9,"20km SE of Anza, CA",-136967697820,1454010041810,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330496,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330496&format=geojson,,,,,reviewed,0,129,ci,3330496,",ci3330496,",",ci,",",origin,phase-data,",6,0.7609,0.49,123,ml,earthquake,"M 2.9 - 20km SE of Anza, CA",2,Point,"[-116.4958333, 33.4473333, 6]",2
0,3.47,"66km ENE of Beatty, NV",-137153265450,1454010306290,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3338725,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3338725&format=geojson,,,,,reviewed,0,185,ci,3338725,",ci3338725,",",ci,",",origin,phase-data,",8,1.729,1.08,266,ml,nuclear explosion,"M 3.5 Nuclear Explosion - 66km ENE of Beatty, NV",3,Point,"[-116.0701667, 37.1373333, 0.2]",3
0,2.84,"12km SW of Salton City, CA",-137166524640,1454010041270,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330495,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330495&format=geojson,,,,,reviewed,0,124,ci,3330495,",ci3330495,",",ci,",",origin,phase-data,",4,,0.74,100,ml,earthquake,"M 2.8 - 12km SW of Salton City, CA",4,Point,"[-116.0493333, 33.2296667, 6]",4
0,2.77,"13km ENE of Ocotillo Wells, CA",-137167122860,1454010309360,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330494,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330494&format=geojson,,,,,reviewed,0,118,ci,3330494,",ci3330494,",",ci,",",origin,phase-data,",3,0.6004,0.29,198,ml,earthquake,"M 2.8 - 13km ENE of Ocotillo Wells, CA",5,Point,"[-116.0088333, 33.1913333, 6]",5
0,3.69,"13km NNE of Ocotillo Wells, CA",-137239833270,1454010832330,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330493,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330493&format=geojson,,,,,reviewed,0,209,ci,3330493,",ci3330493,",",ci,",",origin,phase-data,",7,,0.28,97,ml,earthquake,"M 3.7 - 13km NNE of Ocotillo Wells, CA",6,Point,"[-116.08, 33.2483333, 6]",6
0,3.65,"11km SW of Salton City, CA",-137240004860,1454010308870,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330492,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330492&format=geojson,,,,,reviewed,0,205,ci,3330492,",ci3330492,",",ci,",",origin,phase-data,",5,,0.61,99,ml,earthquake,"M 3.7 - 11km SW of Salton City, CA",7,Point,"[-116.0538333, 33.2376667, 6]",7
0,3.39,"14km N of Ocotillo Wells, CA",-137240075450,1454011340640,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330491,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330491&format=geojson,,,,,reviewed,0,177,ci,3330491,",ci3330491,",",ci,",",origin,phase-data,",7,,0.35,93,ml,earthquake,"M 3.4 - 14km N of Ocotillo Wells, CA",8,Point,"[-116.1095, 33.2645, 6]",8
0,3.28,"17km N of Ocotillo Wells, CA",-137240137490,1454010308380,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330490,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330490&format=geojson,,,,,reviewed,0,166,ci,3330490,",ci3330490,",",ci,",",origin,phase-data,",6,0.587,0.56,89,ml,earthquake,"M 3.3 - 17km N of Ocotillo Wells, CA",9,Point,"[-116.139, 33.294, 6]",9
0,4.45,"13km NNE of Ocotillo Wells, CA",-137240506180,1528145025000,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330489,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330489&format=geojson,,,,,reviewed,0,305,ci,3330489,",ushis2839,ci3330489,",",ushis,ci,",",impact-text,origin,phase-data,",9,,0.36,95,ml,earthquake,"M 4.5 - 13km NNE of Ocotillo Wells, CA",10,Point,"[-116.0925, 33.2556667, 6]",10
0,4.09,"12km WSW of Salton City, CA",-137243169190,1454009798980,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330488,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330488&format=geojson,,,,,reviewed,0,257,ci,3330488,",ci3330488,",",ci,",",origin,phase-data,",10,0.5878,0.49,98,ml,earthquake,"M 4.1 - 12km WSW of Salton City, CA",11,Point,"[-116.0665, 33.2395, 6]",11
0,3.07,"12km ENE of Ocotillo Wells, CA",-137265826360,1454011340130,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330486,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330486&format=geojson,,,,,reviewed,0,145,ci,3330486,",ci3330486,",",ci,",",origin,phase-data,",4,0.5521,0.35,197,ml,earthquake,"M 3.1 - 12km ENE of Ocotillo Wells, CA",12,Point,"[-116.0135, 33.19, 6]",12
0,2.95,"13km SSW of Salton City, CA",-137269913120,1454009798490,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330485,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330485&format=geojson,,,,,reviewed,0,134,ci,3330485,",ci3330485,",",ci,",",origin,phase-data,",5,,0.26,105,ml,earthquake,"M 3.0 - 13km SSW of Salton City, CA",13,Point,"[-115.999, 33.1911667, 6]",13
0,3.05,"11km SW of Salton City, CA",-137270732220,1454009537010,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330484,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330484&format=geojson,,,,,reviewed,0,143,ci,3330484,",ci3330484,",",ci,",",origin,phase-data,",5,0.5821,0.56,193,ml,earthquake,"M 3.1 - 11km SW of Salton City, CA",14,Point,"[-116.0303333, 33.2183333, 6]",14
0,2.88,"13km SSW of Salton City, CA",-137273436240,1454011074870,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330483,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330483&format=geojson,,,,,reviewed,0,128,ci,3330483,",ci3330483,",",ci,",",origin,phase-data,",4,0.5433,0.45,199,ml,earthquake,"M 2.9 - 13km SSW of Salton City, CA",15,Point,"[-115.999, 33.1896667, 6]",15
0,3.23,"20km SW of Bodfish, CA",-137515020820,1454010307770,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3330481,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3330481&format=geojson,,,,,reviewed,0,161,ci,3330481,",ci3330481,",",ci,",",origin,phase-data,",12,0.2403,0.45,66,ml,earthquake,"M 3.2 - 20km SW of Bodfish, CA",16,Point,"[-118.6725, 35.4846667, 0.23]",16
0,3.51,"68km E of Beatty, NV",-137672209840,1454010039750,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3338723,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3338723&format=geojson,,,,,reviewed,0,190,ci,3338723,",ci3338723,",",ci,",",origin,phase-data,",8,1.749,0.68,261,ml,nuclear explosion,"M 3.5 Nuclear Explosion - 68km E of Beatty, NV",17,Point,"[-116, 37, 0.01]",17
