,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.89,"30km NW of Dixon Lane-Meadow Creek, CA",-365654539520,1454004080330,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296641,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296641&format=geojson,,,,,reviewed,0,233,ci,3296641,",ci3296641,",",ci,",",origin,phase-data,",4,0.6217,0.41,305,ml,earthquake,"M 3.9 - 30km NW of Dixon Lane-Meadow Creek, CA",0,Point,"[-118.6441667, 37.582, 6]",0
0,2.52,"1km W of Pico Rivera, CA",-365691801790,1454004638660,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296637,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296637&format=geojson,,,,,reviewed,0,98,ci,3296637,",ci3296637,",",ci,",",origin,phase-data,",10,0.1744,0.26,104,mh,earthquake,"M 2.5 - 1km W of Pico Rivera, CA",1,Point,"[-118.11, 33.9811667, 3.63]",1
0,3.44,"8km NW of Ojai, CA",-366034583730,1454003818590,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296720,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296720&format=geojson,,,,,reviewed,0,182,ci,3296720,",ci3296720,",",ci,",",origin,phase-data,",11,,0.6,73,ml,earthquake,"M 3.4 - 8km NW of Ojai, CA",2,Point,"[-119.3038333, 34.4955, 6]",2
0,3.26,"20km NW of Grapevine, CA",-366082494950,1454005463650,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296630,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296630&format=geojson,,,,,reviewed,0,164,ci,3296630,",ci3296630,",",ci,",",origin,phase-data,",9,,0.69,109,ml,earthquake,"M 3.3 - 20km NW of Grapevine, CA",3,Point,"[-119.072, 35.0856667, 6]",3
0,3.53,"22km SW of Lamont, CA",-366089785460,1454004363620,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296626,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296626&format=geojson,,,,,reviewed,0,192,ci,3296626,",ci3296626,",",ci,",",origin,phase-data,",11,,0.36,86,ml,earthquake,"M 3.5 - 22km SW of Lamont, CA",4,Point,"[-119.0813333, 35.1111667, 6]",4
0,3.15,"20km NNW of Grapevine, CA",-366667227390,1454004079830,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296619,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296619&format=geojson,,,,,reviewed,0,153,ci,3296619,",ci3296619,",",ci,",",origin,phase-data,",10,0.2507,0.53,106,ml,earthquake,"M 3.2 - 20km NNW of Grapevine, CA",5,Point,"[-119.0281667, 35.0996667, 1]",5
0,3.09,"13km SSE of Port Hueneme, CA",-366719666300,1454005749060,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296616,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296616&format=geojson,,,,,reviewed,0,147,ci,3296616,",ci3296616,",",ci,",",origin,phase-data,",8,,0.8,110,ml,earthquake,"M 3.1 - 13km SSE of Port Hueneme, CA",6,Point,"[-119.1505, 34.0335, 6]",6
0,2.86,"8km W of Grapevine, CA",-367253490220,1454004920370,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296614,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296614&format=geojson,,,,,reviewed,0,126,ci,3296614,",ci3296614,",",ci,",",origin,phase-data,",12,0.1166,0.45,91,ml,earthquake,"M 2.9 - 8km W of Grapevine, CA",7,Point,"[-119.0203333, 34.9336667, 13.97]",7
0,3.55,"17km E of Barstow, CA",-367626073520,1454004363130,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296605,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296605&format=geojson,,,,,reviewed,0,194,ci,3296605,",ci3296605,",",ci,",",origin,phase-data,",,,,,ml,earthquake,"M 3.6 - 17km E of Barstow, CA",8,Point,"[-116.8408333, 34.9246667, 6]",8
0,3.87,"44km N of Dixon Lane-Meadow Creek, CA",-368087031800,1454004919300,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296603,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296603&format=geojson,,,,,reviewed,0,230,ci,3296603,",ci3296603,",",ci,",",origin,phase-data,",3,0.7401,1.06,336,ml,earthquake,"M 3.9 - 44km N of Dixon Lane-Meadow Creek, CA",9,Point,"[-118.3873333, 37.785, 6]",9
0,2.74,"13km NE of Apple Valley, CA",-368413017940,1459558488830,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296599,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296599&format=geojson,,,,,reviewed,0,116,ci,3296599,",ci3296599,",",ci,",",nearby-cities,origin,phase-data,",8,0.6439,0.54,187,ml,quarry blast,"M 2.7 Quarry Blast - 13km NE of Apple Valley, CA",10,Point,"[-117.1025, 34.598, 0.01]",10
0,3.18,"24km W of Inyokern, CA",-368663074570,1454003817560,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296595,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296595&format=geojson,,,,,reviewed,0,156,ci,3296595,",ci3296595,",",ci,",",origin,phase-data,",11,0.4361,0.63,97,ml,earthquake,"M 3.2 - 24km W of Inyokern, CA",11,Point,"[-118.0748333, 35.617, 6]",11
0,3.43,"23km SSE of Ludlow, CA",-369005146780,1454005463150,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296591&format=geojson,,,,,reviewed,0,181,ci,3296591,",ci3296591,",",ci,",",origin,phase-data,",8,0.8903,0.51,216,ml,earthquake,"M 3.4 - 23km SSE of Ludlow, CA",12,Point,"[-116.0435, 34.534, 6]",12
0,2.55,"5km SSW of Los Angeles, CA",-369389340330,1454004078800,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296589,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296589&format=geojson,,,,,reviewed,0,100,ci,3296589,",ci3296589,",",ci,",",origin,phase-data,",7,0.1525,0.38,146,ml,earthquake,"M 2.6 - 5km SSW of Los Angeles, CA",13,Point,"[-118.2646667, 34.0168333, 6.76]",13
0,2.2,"6km NE of Sierra Madre, CA",-369457495290,1454004362130,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296587,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296587&format=geojson,,,,,reviewed,0,74,ci,3296587,",ci3296587,",",ci,",",origin,phase-data,",6,0.0451,0.22,123,ml,earthquake,"M 2.2 - 6km NE of Sierra Madre, CA",14,Point,"[-118.0121667, 34.1996667, 11.07]",14
0,3.05,"9km N of Grapevine, CA",-369485793050,1454004078250,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296584,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296584&format=geojson,,,,,reviewed,0,143,ci,3296584,",ci3296584,",",ci,",",origin,phase-data,",10,0.1505,0.39,99,ml,earthquake,"M 3.1 - 9km N of Grapevine, CA",15,Point,"[-118.9128333, 35.022, 0.27]",15
0,3.19,"4km NNW of Redlands, CA",-369626897800,1454005462630,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296581,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296581&format=geojson,,,,,reviewed,0,157,ci,3296581,",ci3296581,",",ci,",",origin,phase-data,",9,0.1749,0.52,138,ml,earthquake,"M 3.2 - 4km NNW of Redlands, CA",16,Point,"[-117.1991667, 34.0895, 4.07]",16
0,2.77,"27km ESE of Boron, CA",-369830653280,1454005189760,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296578,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296578&format=geojson,,,,,reviewed,0,118,ci,3296578,",ci3296578,",",ci,",",origin,phase-data,",8,0.7868,0.56,176,ml,earthquake,"M 2.8 - 27km ESE of Boron, CA",17,Point,"[-117.3891667, 34.8773333, 6]",17
0,3.41,"25km SW of Bodfish, CA",-370183602740,1454005462160,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296576,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296576&format=geojson,,,,,reviewed,0,179,ci,3296576,",ci3296576,",",ci,",",origin,phase-data,",9,0.2897,0.48,173,ml,earthquake,"M 3.4 - 25km SW of Bodfish, CA",18,Point,"[-118.674, 35.4228333, 0.13]",18
0,2.67,"0km SSE of Muscoy, CA",-370353524560,1454005461650,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296573,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296573&format=geojson,,,,,reviewed,0,110,ci,3296573,",ci3296573,",",ci,",",origin,phase-data,",8,0.1586,0.46,137,ml,earthquake,"M 2.7 - 0km SSE of Muscoy, CA",19,Point,"[-117.3428333, 34.1501667, 7.06]",19
0,3.14,"5km ESE of Lucerne Valley, CA",-370603877100,1454004361610,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296571,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296571&format=geojson,,,,,reviewed,0,152,ci,3296571,",ci3296571,",",ci,",",origin,phase-data,",9,0.5776,0.64,149,ml,earthquake,"M 3.1 - 5km ESE of Lucerne Valley, CA",20,Point,"[-116.9181667, 34.4305, 6]",20
0,4.03,"38km N of Dixon Lane-Meadow Creek, CA",-370749909800,1454004638130,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3296567,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3296567&format=geojson,,,,,reviewed,0,250,ci,3296567,",ci3296567,",",ci,",",origin,phase-data,",5,0.6762,0.66,328,ml,earthquake,"M 4.0 - 38km N of Dixon Lane-Meadow Creek, CA",21,Point,"[-118.3466667, 37.7251667, 6]",21
