,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,2.97,"4km NNW of Woodcrest, CA",-1115118350830,1453920864060,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362396,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362396&format=geojson,,,,,reviewed,0,136,ci,3362396,",ci3362396,",",ci,",",origin,phase-data,",4,0.07581,0.54,177,ml,earthquake,"M 3.0 - 4km NNW of Woodcrest, CA",0,Point,"[-117.3695, 33.9176667, 0]",0
0,2.63,"20km W of Avalon, CA",-1115120172460,1453920070040,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362395,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362395&format=geojson,,,,,reviewed,0,106,ci,3362395,",ci3362395,",",ci,",",origin,phase-data,",3,0.8779,0.54,325,ml,earthquake,"M 2.6 - 20km W of Avalon, CA",1,Point,"[-118.5405, 33.3241667, 6]",1
0,3.66,"6km ENE of Rancho Cucamonga, CA",-1115204946340,1453920587670,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362391&format=geojson,,,,,reviewed,0,206,ci,3362391,",ci3362391,",",ci,",",origin,phase-data,",4,0.195,0.07,219,ml,earthquake,"M 3.7 - 6km ENE of Rancho Cucamonga, CA",2,Point,"[-117.5245, 34.1446667, 15.25]",2
0,2.63,"10km NW of Borrego Springs, CA",-1115221303080,1453920069120,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362390,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362390&format=geojson,,,,,reviewed,0,106,ci,3362390,",ci3362390,",",ci,",",origin,phase-data,",3,0.8042,0.44,285,ml,earthquake,"M 2.6 - 10km NW of Borrego Springs, CA",3,Point,"[-116.4575, 33.3111667, 6]",3
0,2.34,"2km E of Culver City, CA",-1115228490180,1453919809050,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362389,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362389&format=geojson,,,,,reviewed,0,84,ci,3362389,",ci3362389,",",ci,",",origin,phase-data,",3,0.214,0.4,321,ml,earthquake,"M 2.3 - 2km E of Culver City, CA",4,Point,"[-118.3796667, 34.0221667, 6]",4
0,2.09,"28km S of Malibu, CA",-1115239934050,1453919308440,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362388,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362388&format=geojson,,,,,reviewed,0,67,ci,3362388,",ci3362388,",",ci,",",origin,phase-data,",2,0.6578,0.39,359,mh,earthquake,"M 2.1 - 28km S of Malibu, CA",5,Point,"[-118.8056667, 33.7543333, 6]",5
0,2.21,"9km SW of Newport Beach, CA",-1115284079350,1453920863140,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362387,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362387&format=geojson,,,,,reviewed,0,75,ci,3362387,",ci3362387,",",ci,",",origin,phase-data,",3,0.5981,0.45,297,ml,earthquake,"M 2.2 - 9km SW of Newport Beach, CA",6,Point,"[-117.9995, 33.5661667, 6]",6
0,2.48,"9km SSE of Winchester, CA",-1115355912860,1453921127460,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362386,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362386&format=geojson,,,,,reviewed,0,95,ci,3362386,",ci3362386,",",ci,",",origin,phase-data,",3,0.4492,0.16,336,mh,earthquake,"M 2.5 - 9km SSE of Winchester, CA",7,Point,"[-117.054, 33.6318333, 6]",7
0,2.4,"31km ESE of Barstow, CA",-1115456192380,1453920587220,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362379,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362379&format=geojson,,,,,reviewed,0,89,ci,3362379,",ci3362379,",",ci,",",origin,phase-data,",3,0.9836,0.83,331,mh,earthquake,"M 2.4 - 31km ESE of Barstow, CA",8,Point,"[-116.698, 34.804, 6]",8
0,2.98,"4km WSW of Crestline, CA",-1115465029110,1453920862680,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362511,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362511&format=geojson,,,,,reviewed,0,137,ci,3362511,",ci3362511,",",ci,",",origin,phase-data,",4,0.2342,0.37,266,ml,earthquake,"M 3.0 - 4km WSW of Crestline, CA",9,Point,"[-117.3206667, 34.2238333, 22.72]",9
0,2.08,"12km S of Rancho Palos Verdes, CA",-1115486638590,1453920586760,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362376,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362376&format=geojson,,,,,reviewed,0,67,ci,3362376,",ci3362376,",",ci,",",origin,phase-data,",3,0.5363,0.45,312,ml,earthquake,"M 2.1 - 12km S of Rancho Palos Verdes, CA",10,Point,"[-118.379, 33.6395, 6]",10
0,3.31,"8km NE of Cambria, CA",-1115585874560,1453920068140,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362369,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362369&format=geojson,,,,,reviewed,0,169,ci,3362369,",ci3362369,",",ci,",",origin,phase-data,",4,1.587,0.68,279,ml,earthquake,"M 3.3 - 8km NE of Cambria, CA",11,Point,"[-121.0168333, 35.6171667, 6]",11
0,2.33,"18km WSW of Ventura, CA",-1115615244750,1453919562020,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362367,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362367&format=geojson,,,,,reviewed,0,84,ci,3362367,",ci3362367,",",ci,",",origin,phase-data,",5,0.3458,0.41,219,ml,earthquake,"M 2.3 - 18km WSW of Ventura, CA",12,Point,"[-119.4018333, 34.2111667, 6]",12
0,2.21,"26km SW of Dana Point, CA",-1115657607100,1453920585810,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362365,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362365&format=geojson,,,,,reviewed,0,75,ci,3362365,",ci3362365,",",ci,",",origin,phase-data,",3,0.8238,0.1,315,ml,earthquake,"M 2.2 - 26km SW of Dana Point, CA",13,Point,"[-117.8816667, 33.2843333, 6]",13
0,2.06,"13km NNW of Castaic, CA",-1115774647450,1453920329390,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3362362,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3362362&format=geojson,,,,,reviewed,0,65,ci,3362362,",ci3362362,",",ci,",",origin,phase-data,",3,0.6095,0.26,342,mh,earthquake,"M 2.1 - 13km NNW of Castaic, CA",14,Point,"[-118.6688333, 34.599, 6]",14
