,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,5.22,"25 km NE of Soledad, California",68076788600,1528145025000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis3186,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis3186&format=geojson,,,,,reviewed,0,419,ushis,3186,",ushis3186,",",ushis,",",impact-text,origin,",,,,,mw,earthquake,"M 5.2 - 25 km NE of Soledad, California",0,Point,"[-121.093, 36.553, 8]",0
0,2.88,"10km NNE of Lake View Terrace, CA",67914768440,1454031030980,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321470,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321470&format=geojson,,,,,reviewed,0,128,ci,3321470,",ci3321470,",",ci,",",origin,phase-data,",10,,0.63,129,ml,earthquake,"M 2.9 - 10km NNE of Lake View Terrace, CA",1,Point,"[-118.3243333, 34.3623333, 0.01]",1
0,3.82,"8km E of Santa Clarita, CA",67892815160,1454031898350,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321469,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321469&format=geojson,,,,,reviewed,0,224,ci,3321469,",ci3321469,",",ci,",",origin,phase-data,",13,,0.41,130,ml,earthquake,"M 3.8 - 8km E of Santa Clarita, CA",2,Point,"[-118.424, 34.4228333, 12.72]",2
0,4.96,"21 km NNE of Soledad, California",67795011300,1528145025000,,https://earthquake.usgs.gov/earthquakes/eventpage/ushis3185,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ushis3185&format=geojson,,,,,reviewed,0,378,ushis,3185,",ushis3185,",",ushis,",",impact-text,origin,",,,,,mw,earthquake,"M 5.0 - 21 km NNE of Soledad, California",3,Point,"[-121.197, 36.588, 8]",3
0,4.92,"25km S of Carmel Valley Village, CA",67794972400,1454031319490,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321448,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321448&format=geojson,,,,,reviewed,0,372,ci,3321448,",ci3321448,",",ci,",",origin,phase-data,",9,,1.13,206,ml,earthquake,"M 4.9 - 25km S of Carmel Valley Village, CA",4,Point,"[-121.7135, 36.2811667, 6]",4
0,2.75,"2km ENE of Lawndale, CA",67704223670,1454031030500,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321447,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321447&format=geojson,,,,,reviewed,0,116,ci,3321447,",ci3321447,",",ci,",",origin,phase-data,",7,,0.67,221,ml,earthquake,"M 2.8 - 2km ENE of Lawndale, CA",5,Point,"[-118.3311667, 33.8958333, 0.19]",5
0,2.71,"5km SE of Santa Clarita, CA",67321538570,1454029824460,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321609,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321609&format=geojson,,,,,reviewed,0,113,ci,3321609,",ci3321609,",",ci,",",origin,phase-data,",11,,0.56,141,ml,earthquake,"M 2.7 - 5km SE of Santa Clarita, CA",6,Point,"[-118.467, 34.3818333, 2.15]",6
0,2.85,"5km SSE of Carpinteria, CA",67307209630,1454031030000,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321606,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321606&format=geojson,,,,,reviewed,0,125,ci,3321606,",ci3321606,",",ci,",",origin,phase-data,",12,,0.58,181,ml,earthquake,"M 2.9 - 5km SSE of Carpinteria, CA",7,Point,"[-119.4903333, 34.3566667, 7.24]",7
0,4.12,"68km E of Beatty, NV",67201322210,1454030133780,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321599,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321599&format=geojson,,,,,reviewed,0,261,ci,3321599,",ci3321599,",",ci,",",origin,phase-data,",12,,0.75,252,ml,nuclear explosion,"M 4.1 Nuclear Explosion - 68km E of Beatty, NV",8,Point,"[-116, 37, 0.01]",8
0,3.36,"9km NNE of Desert Hot Springs, CA",67190070220,1454030425960,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321598,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321598&format=geojson,,,,,reviewed,0,174,ci,3321598,",ci3321598,",",ci,",",origin,phase-data,",8,,0.32,200,ml,earthquake,"M 3.4 - 9km NNE of Desert Hot Springs, CA",9,Point,"[-116.4728333, 34.0356667, 6]",9
0,4,"15km N of Dixon Lane-Meadow Creek, CA",67172999540,1454031029570,,https://earthquake.usgs.gov/earthquakes/eventpage/ci12315791,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci12315791&format=geojson,,,,,reviewed,0,246,ci,12315791,",ci12315791,",",ci,",",origin,",,,,,mh,earthquake,"M 4.0 - 15km N of Dixon Lane-Meadow Creek, CA",10,Point,"[-118.4153333, 37.5205, 8]",10
0,3.26,"66km E of Big Pine, CA",67161332280,1454030425420,,https://earthquake.usgs.gov/earthquakes/eventpage/ci3321573,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci3321573&format=geojson,,,,,reviewed,0,164,ci,3321573,",ci3321573,",",ci,",",origin,phase-data,",6,,0.2,233,ml,earthquake,"M 3.3 - 66km E of Big Pine, CA",11,Point,"[-117.5505, 37.2013333, 6]",11
