,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,4.7,"6 km SSE of Otlukbeli, Turkey",548029445080,1415320824903,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000350g,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000350g&format=geojson,,,,,reviewed,0,340,us,p000350g,",usp000350g,",",us,",",impact-text,origin,phase-data,",,,1.3,,mb,earthquake,"M 4.7 - 6 km SSE of Otlukbeli, Turkey",0,Point,"[40.049, 39.915, 48.7]",0
0,3.9,"11 km ENE of K?z?lcahamam, Turkey",547546062550,1415320824024,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00034uw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00034uw&format=geojson,,,,,reviewed,0,234,us,p00034uw,",usp00034uw,",",us,",",origin,phase-data,",,,1,,mb,earthquake,"M 3.9 - 11 km ENE of K?z?lcahamam, Turkey",1,Point,"[32.773, 40.518, 18]",1
0,3.4,Aegean Sea,547075704730,1415320821208,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00034pk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00034pk&format=geojson,,,,,reviewed,0,178,us,p00034pk,",usp00034pk,",",us,",",origin,phase-data,",,,1.3,,ml,earthquake,M 3.4 - Aegean Sea,2,Point,"[25.693, 39.027, 10]",2
0,3.3,"14 km WNW of Laki, Bulgaria",546944734200,1415320820120,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00034nd,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00034nd&format=geojson,,,,,reviewed,0,168,us,p00034nd,",usp00034nd,",",us,",",origin,phase-data,",,,1.1,,mb,earthquake,"M 3.3 - 14 km WNW of Laki, Bulgaria",3,Point,"[24.654, 41.904, 10.6]",3
0,4.4,"23 km SE of Sava?tepe, Turkey",546387060440,1415320817340,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00034fm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00034fm&format=geojson,,,,,reviewed,0,298,us,p00034fm,",usp00034fm,",",us,",",impact-text,origin,phase-data,",,,0.8,,mb,earthquake,"M 4.4 - 23 km SE of Sava?tepe, Turkey",4,Point,"[27.886, 39.264, 10]",4
0,3.6,"22 km NNE of Gökçeada, Turkey",546280470430,1415320817141,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00034em,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00034em&format=geojson,,,,,reviewed,0,199,us,p00034em,",usp00034em,",",us,",",origin,phase-data,",,,1.1,,ml,earthquake,"M 3.6 - 22 km NNE of Gökçeada, Turkey",5,Point,"[25.976, 40.397, 6.9]",5
0,3.5,"38 km S of Sykiá, Greece",546149547960,1415320816702,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00034d5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00034d5&format=geojson,,,,,reviewed,0,188,us,p00034d5,",usp00034d5,",",us,",",origin,phase-data,",,,1.1,,ml,earthquake,"M 3.5 - 38 km S of Sykiá, Greece",6,Point,"[24.02, 39.696, 10]",6
0,3,"42 km ENE of Skýros, Greece",546063406580,1415320816558,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00034c1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00034c1&format=geojson,,,,,reviewed,0,138,us,p00034c1,",usp00034c1,",",us,",",origin,phase-data,",,,1.6,,ml,earthquake,"M 3.0 - 42 km ENE of Skýros, Greece",7,Point,"[25.037, 39.001, 10]",7
0,2.5,"49 km W of Eresós, Greece",545553993820,1415320814856,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000346x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000346x&format=geojson,,,,,reviewed,0,96,us,p000346x,",usp000346x,",",us,",",origin,phase-data,",,,1.1,,ml,earthquake,"M 2.5 - 49 km W of Eresós, Greece",8,Point,"[25.364, 39.147, 10]",8
0,3,"29 km SW of Eresós, Greece",544867519040,1415320813368,,https://earthquake.usgs.gov/earthquakes/eventpage/usp0003404,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp0003404&format=geojson,,,,,reviewed,0,138,us,p0003404,",usp0003404,",",us,",",origin,phase-data,",,,1,,ml,earthquake,"M 3.0 - 29 km SW of Eresós, Greece",9,Point,"[25.653, 39.016, 25.3]",9
0,3,"18 km SSE of Sykiá, Greece",543852032130,1415320807385,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00033pk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00033pk&format=geojson,,,,,reviewed,0,138,us,p00033pk,",usp00033pk,",",us,",",origin,phase-data,",,,1.2,,ml,earthquake,"M 3.0 - 18 km SSE of Sykiá, Greece",10,Point,"[24.051, 39.897, 6.3]",10
0,3.6,"19 km SSW of Kumba?, Turkey",543457469550,1415320806561,,https://earthquake.usgs.gov/earthquakes/eventpage/usp00033jb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp00033jb&format=geojson,,,,,reviewed,0,199,us,p00033jb,",usp00033jb,",",us,",",origin,phase-data,",,,1,,mb,earthquake,"M 3.6 - 19 km SSW of Kumba?, Turkey",11,Point,"[27.343, 40.729, 8]",11
