,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3.9,Aegean Sea,1172702754300,1415323903296,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5v8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f5v8&format=geojson,,,,,reviewed,0,234,us,p000f5v8,",usp000f5v8,",",us,",",impact-text,origin,phase-data,",44,,,76.1,ml,earthquake,M 3.9 - Aegean Sea,0,Point,"[25.68, 39.07, 30]",0
0,2.9,"45 km S of Mýrina, Greece",1172547375500,1415323902780,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5r6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f5r6&format=geojson,,,,,reviewed,0,129,us,p000f5r6,",usp000f5r6,",",us,",",impact-text,origin,phase-data,",4,,,228,md,earthquake,"M 2.9 - 45 km S of Mýrina, Greece",1,Point,"[25.09, 39.47, 48]",1
0,3.8,"2 km N of Behram, Turkey",1172347148000,1415323901836,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5j9,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f5j9&format=geojson,,,,,reviewed,0,222,us,p000f5j9,",usp000f5j9,",",us,",",impact-text,origin,phase-data,",8,,,226.3,ml,earthquake,"M 3.8 - 2 km N of Behram, Turkey",2,Point,"[26.33, 39.52, 10]",2
0,3.2,"7 km E of Mantamádos, Greece",1172085177600,1415323900705,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5bj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f5bj&format=geojson,,,,,reviewed,0,158,us,p000f5bj,",usp000f5bj,",",us,",",impact-text,origin,phase-data,",4,,,188.2,md,earthquake,"M 3.2 - 7 km E of Mantamádos, Greece",3,Point,"[26.42, 39.31, 15]",3
0,3.6,"9 km N of Mantamádos, Greece",1172082888000,1415323900698,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f5bf,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f5bf&format=geojson,,,,,reviewed,0,199,us,p000f5bf,",usp000f5bf,",",us,",",impact-text,origin,phase-data,",8,,,156.1,md,earthquake,"M 3.6 - 9 km N of Mantamádos, Greece",4,Point,"[26.341, 39.398, 7.2]",4
0,3.4,"6 km SSE of Echínos, Greece",1171920844400,1415323900062,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f56e,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f56e&format=geojson,,,,,reviewed,0,178,us,p000f56e,",usp000f56e,",",us,",",impact-text,origin,phase-data,",16,,,61,md,earthquake,"M 3.4 - 6 km SSE of Echínos, Greece",5,Point,"[25, 41.22, 24]",5
0,3.4,"4 km NNE of Xiropótamos, Greece",1171667806800,1415323898808,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f4zx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f4zx&format=geojson,,,,,reviewed,0,178,us,p000f4zx,",usp000f4zx,",",us,",",impact-text,origin,phase-data,",10,,,90.6,md,earthquake,"M 3.4 - 4 km NNE of Xiropótamos, Greece",6,Point,"[24.12, 41.23, 16]",6
0,3.4,"30 km N of Haymana, Turkey",1171656685620,1415323898366,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f4zg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f4zg&format=geojson,,,,,reviewed,0,178,us,p000f4zg,",usp000f4zg,",",us,",",impact-text,origin,phase-data,",21,,,57.2,md,earthquake,"M 3.4 - 30 km N of Haymana, Turkey",7,Point,"[32.528, 39.709, 15.4]",7
0,3.7,"20 km W of Karl?ova, Turkey",1171596606000,1415323898266,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f4y8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f4y8&format=geojson,,,,,reviewed,0,211,us,p000f4y8,",usp000f4y8,",",us,",",impact-text,origin,phase-data,",11,,,132.4,ml,earthquake,"M 3.7 - 20 km W of Karl?ova, Turkey",8,Point,"[40.77, 39.317, 5]",8
0,3.4,"14 km W of Erdek, Turkey",1171588335000,1415323898249,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000f4y2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000f4y2&format=geojson,,,,,reviewed,0,178,us,p000f4y2,",usp000f4y2,",",us,",",impact-text,origin,phase-data,",8,,,246,md,earthquake,"M 3.4 - 14 km W of Erdek, Turkey",9,Point,"[27.629, 40.415, 14]",9
