,mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,index,type,coordinates,index
0,3,"1 km SSE of K?rka?aç, Turkey",1109399819010,1415323503839,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dgzs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dgzs&format=geojson,,,,,reviewed,0,138,us,p000dgzs,",usp000dgzs,",",us,",",impact-text,origin,phase-data,",10,,,142.7,md,earthquake,"M 3.0 - 1 km SSE of K?rka?aç, Turkey",0,Point,"[27.674, 39.097, 28.2]",0
0,3.6,"20 km WNW of Míthymna, Greece",1109372351340,1415323503727,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dgyw,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dgyw&format=geojson,,,,,reviewed,0,199,us,p000dgyw,",usp000dgyw,",",us,",",impact-text,origin,phase-data,",38,,,41.5,ml,earthquake,"M 3.6 - 20 km WNW of Míthymna, Greece",1,Point,"[25.96, 39.446, 16.3]",1
0,3.3,"29 km NE of Patitírion, Greece",1108662946600,1415323500799,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dgcj,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dgcj&format=geojson,,,,,reviewed,0,168,us,p000dgcj,",usp000dgcj,",",us,",",impact-text,origin,phase-data,",12,,,100.7,md,earthquake,"M 3.3 - 29 km NE of Patitírion, Greece",2,Point,"[24.15, 39.3, 47]",2
0,3.4,"28 km ENE of Patitírion, Greece",1108602553600,1415323500530,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dgb1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dgb1&format=geojson,,,,,reviewed,0,178,us,p000dgb1,",usp000dgb1,",",us,",",impact-text,origin,phase-data,",14,,,62.8,md,earthquake,"M 3.4 - 28 km ENE of Patitírion, Greece",3,Point,"[24.15, 39.28, 37]",3
0,3.2,"25 km WNW of Míthymna, Greece",1108526497410,1415323500196,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dg8p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dg8p&format=geojson,,,,,reviewed,0,158,us,p000dg8p,",usp000dg8p,",",us,",",impact-text,origin,phase-data,",7,,,167.1,md,earthquake,"M 3.2 - 25 km WNW of Míthymna, Greece",4,Point,"[25.917, 39.471, 19.8]",4
0,3.2,"22 km N of Arakl?, Turkey",1108467266650,1415323499905,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dg6r,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dg6r&format=geojson,,,,,reviewed,0,158,us,p000dg6r,",usp000dg6r,",",us,",",impact-text,origin,phase-data,",5,,,221.4,md,earthquake,"M 3.2 - 22 km N of Arakl?, Turkey",5,Point,"[40.064, 41.138, 28.1]",5
0,3.1,"21 km ESE of Yedisu, Turkey",1108301159300,1415323499272,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dg1y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dg1y&format=geojson,,,,,reviewed,0,148,us,p000dg1y,",usp000dg1y,",",us,",",impact-text,origin,phase-data,",4,,,152.1,md,earthquake,"M 3.1 - 21 km ESE of Yedisu, Turkey",6,Point,"[40.761, 39.359, 12.8]",6
0,3.5,"4 km S of Topolovo, Bulgaria",1108229617500,1415323498995,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dfzz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dfzz&format=geojson,,,,,reviewed,0,188,us,p000dfzz,",usp000dfzz,",",us,",",impact-text,origin,phase-data,",28,,,97.6,md,earthquake,"M 3.5 - 4 km S of Topolovo, Bulgaria",7,Point,"[25, 41.86, 17]",7
0,3.3,"13 km E of A?kale, Turkey",1108126288460,1415323498577,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dfx6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dfx6&format=geojson,,,,,reviewed,0,168,us,p000dfx6,",usp000dfx6,",",us,",",impact-text,origin,phase-data,",4,,,210.4,md,earthquake,"M 3.3 - 13 km E of A?kale, Turkey",8,Point,"[40.852, 39.944, 18.5]",8
0,3.3,"12 km ENE of A?kale, Turkey",1108120678430,1415323498348,,https://earthquake.usgs.gov/earthquakes/eventpage/usp000dfx1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=usp000dfx1&format=geojson,,,,,reviewed,0,168,us,p000dfx1,",usp000dfx1,",",us,",",impact-text,origin,phase-data,",4,,,209.9,md,earthquake,"M 3.3 - 12 km ENE of A?kale, Turkey",9,Point,"[40.832, 39.951, 20.8]",9
